date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-11-14 13:54:40,Jtfedupinsf,,0,0,0,"Creepy Joe... Democratic presidential candidate former Vice President Joe Biden speaks during a campaign event, Wednesday, Oct. 23, 2019, in Scranton, Pa. (AP Photo/Matt Rourke) - https://www.realclearinvestigations.com/articles/2019/10/30/whistleblower_exposed_close_to_biden_brennan_dnc_oppo_researcher_120996.html …",,,,1194976948511854592,https://twitter.com/Jtfedupinsf/status/1194976948511854592
2019-11-14 13:15:09,TheMiddleMan19,RealSaavedra,0,0,0,"All the Democrats want is to say that the house impeached the President so its a stain against him running for re election. It so the Democratic/Socialist/Communist candidate can say in debates ""but u have been impeached"" that's all it's about total BS.",,,,1194967003460775936,https://twitter.com/TheMiddleMan19/status/1194967003460775936
2019-11-14 13:09:39,CK557755,Anna53678359,0,0,0,"Here’s where you’re wrong, Trump is the president. The election wasn’t stolen. Russia did not force anyone to vote for Trump. Hilary was a shitty candidate and anyone that wasn’t married to the Democratic Party saw her for the fraud she is.",,,,1194965619646640129,https://twitter.com/CK557755/status/1194965619646640129
2019-11-14 13:03:45,DethroneTrumpSa,newtgingrich,0,0,0,"Shame on you! Appearing on Fox and referring to a democratic process as a coup is UNAMERICAN !! Fact: The President of the U.S. sought help in investigating a presidential candidate who is an AMERICAN. Let due process work WITHOUT your shameful UNAMERICAN comments. pic.twitter.com/pv1luGvSSD",,,,1194964132518387713,https://twitter.com/DethroneTrumpSa/status/1194964132518387713
2019-11-14 12:56:15,PabloZevallos,DevalPatrick,3,1,8,"I’m firmly behind my candidate, but folks on this website shouldn’t categorically dismiss Deval Patrick, who’s truly a gifted and experienced public servant. As with much of the Democratic field, if he overcame the odds to be our president, we would be in good hands. https://twitter.com/DevalPatrick/status/1194947881792352257 …",,,,1194962247275204614,https://twitter.com/PabloZevallos/status/1194962247275204614
2019-11-14 12:47:32,jasonbuffardi,RepAdamSchiff,0,0,0,"Rep Schiff, c'mon, enough already. Your party lost in 2016. We, the average American, can see what the Democratic Party and it's left fringe groups are attempting to do to an elected President. Put up a better candidate and have a better message to win the 2020 election.",,,,1194960051720601601,https://twitter.com/jasonbuffardi/status/1194960051720601601
2019-11-14 12:21:42,ItoniLl,,41,213,204,"Deval Patrick jumps into Democratic presidential nomination race https://www.foxnews.com/politics/deval-patrick-jumps-into-democratic-presidential-nomination-race … This is call ..DESPERATION & PANIC Dems can’t Defeat our President..So now they want an Obama like Candidate..THERE’s NO IMPEACHMENT NOR CANDIDATE THAT CAN STOP RE-ELECTION OF OUR PRESIDENT",,,,1194953549580570624,https://twitter.com/ItoniLl/status/1194953549580570624
2019-11-14 12:03:16,OhDonnaaaaa,,0,0,0,"Who’s joing the democratic candidates running for President 2020 next?! Every day it seems there is a new candidate. Next my dog Ozzie is announcing his candidacy #Democraticprimary",,,#Democraticprimary,1194948911871512576,https://twitter.com/OhDonnaaaaa/status/1194948911871512576
2019-11-14 11:34:08,allisondlynn,,1,0,14,"starting to get the feeling that maybe I, too, should throw my hat in the ring to be the democratic candidate for U.S. president 2020",,,,1194941579141758976,https://twitter.com/allisondlynn/status/1194941579141758976
2019-11-14 10:56:04,Brindlepooch,HolleSharon,0,1,2,"This planned protest is not good. There should not be any protests against any democratic candidate. The goal is Dems band together on election day to make #45 a one term president. This is not ideal. @DemSocialists",,@DemSocialists,#45,1194932000609783808,https://twitter.com/Brindlepooch/status/1194932000609783808
