date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-11-29 20:04:46,ChrisLaugaland,,0,1,1,"#HongKongProtests LOVE @POTUS @realDonaldTrump #Trump2020LandslideVictoryBaby #CNN #2020Election @CNN @RepAOC @IlhanMN @RashidaTlaib @AdamSchiff @JerryBrownGov @JoeBiden @CoryBooker @ewarren @KingJames @NBA @SteveKerr @Kaepernick7 @robreiner @johnrobertsFox @RobSchneiderpic.twitter.com/CAJPsJAQcR",,@POTUS @realDonaldTrump @CNN @RepAOC @IlhanMN @RashidaTlaib @AdamSchiff @JerryBrownGov @JoeBiden @CoryBooker @ewarren @KingJames @NBA @SteveKerr @Kaepernick7 @robreiner @johnrobertsFox @RobSchneiderpic,#HongKongProtests #Trump2020LandslideVictoryBaby #CNN #2020Election,1200505901947351040,https://twitter.com/ChrisLaugaland/status/1200505901947351040
2019-11-29 20:04:41,USARMY04,NostraSkepticMe,0,0,0,"He’s never ran a campaign where he’s been front runner or vice president for eight years or had the support of 90% of black Democratic http://voters.It would be very shortsighted and stupid to underestimate Joe Biden",,,,1200505881500225544,https://twitter.com/USARMY04/status/1200505881500225544
2019-11-29 20:04:38,scullhubert,tturnt1,1,0,0,"But his were just getting losses back. These are new all time highs. Big difference. And when the Chinese trade deal happens it will be through the roof",,,,1200505869231935493,https://twitter.com/scullhubert/status/1200505869231935493
2019-11-29 20:04:13,JamieB3261975,JoeBiden,0,0,0,"pic.twitter.com/1JCZx6oonn",,,,1200505766551138305,https://twitter.com/JamieB3261975/status/1200505766551138305
2019-11-29 20:04:10,StaceyW32933359,vodaeau,0,0,0,"Who did this?!!!",,,,1200505753087467520,https://twitter.com/StaceyW32933359/status/1200505753087467520
2019-11-29 20:03:56,IamaCamera2,PalSunBird,0,0,0,". @ewarren . @PeteButtigieg . @BernieSanders . @JoeBiden . @MikeBloomberg . @amyklobuchar . @ChrisVanHollen . @RepBarbaraLee . @BettyMcCollum04 . @maziehirono . @SenatorFischer . @SenFeinstein . @SenGillibrand . @JulianCastro . @AndrewYang . @AOC . @Ilhan . @RashidaTlaibhttps://twitter.com/PalSunBird/status/1200441506584317952 …",,@ewarren @PeteButtigieg @BernieSanders @JoeBiden @MikeBloomberg @amyklobuchar @ChrisVanHollen @RepBarbaraLee @BettyMcCollum04 @maziehirono @SenatorFischer @SenFeinstein @SenGillibrand @JulianCastro @AndrewYang @AOC @Ilhan @RashidaTlaibhttps,,1200505692609798144,https://twitter.com/IamaCamera2/status/1200505692609798144
2019-11-29 20:03:53,CristaOlufs,CristaOlufs,0,0,1,"@CristaOlufs @billyjoel @springsteen @SenWarren @BarbraStreisand @SpeakerPelosi @JoeBiden @SenSanders @tylerperry @Diddy You all have the star power, please help, I don’t want to die,I am sure like many in my shoes, thanks to Trump policies. Don’t allow him to take SSD AWAY also!https://twitter.com/cristaolufs/status/1200502773529415680 …",,@CristaOlufs @billyjoel @springsteen @SenWarren @BarbraStreisand @SpeakerPelosi @JoeBiden @SenSanders @tylerperry @Diddy,,1200505681872392192,https://twitter.com/CristaOlufs/status/1200505681872392192
2019-11-29 20:03:50,stellacle,jf_nick,0,0,0,"And this system is so terrible that GOP couldn't end it with complete control of Federal government.",,,,1200505669805387776,https://twitter.com/stellacle/status/1200505669805387776
2019-11-29 20:03:49,DeanWes73976394,JoeBiden,0,0,0,"Where’s Waldo Biden shirts are selling like Hotcakes today",,,,1200505663262273539,https://twitter.com/DeanWes73976394/status/1200505663262273539
2019-11-29 20:03:42,TheCompWiz,InTheMAGAlane,1,0,0,"How does that exonerate him exactly? He straight told Zelensky to investigate Burisma and the Biden's, and that Joe Biden was corrupt, and to talk to Rudy and Attorney General Barr. Worse he goes out on the white house lawn and says for both Ukraine and China to investigate.",,,,1200505634128564225,https://twitter.com/TheCompWiz/status/1200505634128564225
2019-11-29 20:03:31,BenErtl13,,0,0,1,"So far @JoeBiden and @PeteButtigieg have broken the “No political ads during the Iowa game” rule",,@JoeBiden @PeteButtigieg,,1200505590650417154,https://twitter.com/BenErtl13/status/1200505590650417154
