date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-11-30 21:00:00,JoeBiden,,630,214,1214,"Fired up and ready to go for the #NoMalarkey barnstorm!pic.twitter.com/4lpU7waqzh",,,#NoMalarkey,1200882191875465216,https://twitter.com/JoeBiden/status/1200882191875465216
2019-11-30 20:52:00,JoeBiden,,59,138,759,"Jill and I would like to extend our greetings to those celebrating the Hmong New Year. Wishing you joyous, colorful celebrations throughout the country filled with music, quality time with family, and all blessings for new beginnings — Nyob Zoo Xyoo Tshiab!",,,,1200880177279983616,https://twitter.com/JoeBiden/status/1200880177279983616
2019-11-30 19:32:24,JoeBiden,,360,564,2659,"26 years ago, I fought to get the Brady Handgun Violence Prevention Act passed — and established the background check system that has kept guns out of the hands of so many dangerous individuals. I’ve taken on the @NRA and beaten them — twice. As president, I’ll do it again.",,@NRA,,1200860146924175360,https://twitter.com/JoeBiden/status/1200860146924175360
2019-11-30 18:15:00,JoeBiden,,190,268,1505,"Today, and every day, I encourage you to shop locally and support the folks in your community working hard every day. #SmallBusinessSaturdaypic.twitter.com/aAvftiI1W7",,,#SmallBusinessSaturdaypic,1200840667087413249,https://twitter.com/JoeBiden/status/1200840667087413249
2019-11-29 22:01:00,JoeBiden,,1282,1377,9233,"It's time we start rewarding work, not just wealth. As president, I'll reverse Trump's tax cuts for the super-wealthy and build a stronger, more inclusive middle class.",,,,1200535154193653760,https://twitter.com/JoeBiden/status/1200535154193653760
2019-11-29 20:09:00,JoeBiden,,474,254,1073,"Tomorrow, we’re kicking off our eight-day, 18 county “No Malarkey” barnstorm across Iowa! I’d love to see you there. Head to https://joe.link/37kBEc6 to find an event in your community.pic.twitter.com/YngzAn9vKZ",,,,1200506968273805312,https://twitter.com/JoeBiden/status/1200506968273805312
2019-11-28 17:10:00,JoeBiden,,1331,2261,18858,"We have so much to be thankful for — today and every day. Happy Thanksgiving to those serving overseas who can’t be home with family, and to Americans in every corner of the country. We hope your day is filled with family and friends, laughter, and gratitude.pic.twitter.com/Sp0NGh1aaC",,,,1200099533683736577,https://twitter.com/JoeBiden/status/1200099533683736577
2019-11-28 01:15:00,JoeBiden,,1268,1512,9889,"I’ve dedicated my life to public service. We need a president who is ready on day one.pic.twitter.com/I1iomqIsJh",,,,1199859199930511368,https://twitter.com/JoeBiden/status/1199859199930511368
2019-11-27 19:52:00,JoeBiden,,554,487,2488,"Many of those seeking asylum on our southern border are fleeing horrific forms of gender-based violence. As president, I will restore asylum status for domestic violence survivors & spearhead an initiative to end violence against women and girls in Central America. #16Days",,,#16Days,1199777914373328897,https://twitter.com/JoeBiden/status/1199777914373328897
2019-11-27 18:35:00,JoeBiden,,770,1123,5786,"Obamacare provided protections to over 100 million Americans with pre-existing conditions. It was a huge step forward, but we can’t stop there. I’ll protect and build on Obamacare to ensure every American has the peace of mind that comes with quality, affordable health care.",,,,1199758536663658497,https://twitter.com/JoeBiden/status/1199758536663658497
2019-11-27 16:40:00,JoeBiden,,2114,5652,22790,"We cannot let President Trump define who we are as a nation. America is hopeful and inclusive — we give hate no safe harbor and leave no one behind. We are everything that Donald Trump is not.pic.twitter.com/98nSHN3hSJ",,,,1199729596213669896,https://twitter.com/JoeBiden/status/1199729596213669896
2019-11-26 01:10:00,JoeBiden,,7895,10522,60609,"The American people are still waiting to see your tax returns, @realDonaldTrump. What are you hiding?",,@realDonaldTrump,,1199133166050693121,https://twitter.com/JoeBiden/status/1199133166050693121
2019-11-26 00:15:00,JoeBiden,,1446,2406,14394,"We must get Donald Trump out of the White House. Once we do, we can: - Combat climate change - Rebuild a more inclusive middle class - Protect and build on Obamacare - Ensure our government works for all Americans — not just the powerful",,,,1199119324616617985,https://twitter.com/JoeBiden/status/1199119324616617985
2019-11-25 18:50:00,JoeBiden,,1986,4425,22475,". @realDonaldTrump, you're a serial liar and the most corrupt president in modern American history. I can hardly wait to take you on.pic.twitter.com/vjEiGWqllR",,@realDonaldTrump,,1199037535827030023,https://twitter.com/JoeBiden/status/1199037535827030023
