favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
147,SocialFlow,President Trump receives loud cheers and positive chants at Alabama-LSU football game https://t.co/06jXRyBGpr https://t.co/SYtz7pZrXi,,False,Sun Nov 10 21:27:05 +0000 2019,30,1193641251008122880
23,SocialFlow,Democrats descend on Des Moines for this campaign tradition: the Iowa State Fair https://t.co/jifjjPQVGd https://t.co/ZUmMJUGfh6,,False,Sun Aug 11 03:30:07 +0000 2019,2,1160392925596930049
12,SocialFlow,First on CNN: 737 MAX panel to call for changes in FAA certification process https://t.co/VYAnLiDNPb https://t.co/o4NvdpBlOI,,False,Wed Aug 21 01:15:06 +0000 2019,5,1163982825651154946
28,SocialFlow,US warship sails through Taiwan Strait after Chinese officials canceled its Hong Kong port visit… https://t.co/4KZTz2jKSF,,False,Sat Aug 24 03:28:03 +0000 2019,13,1165103447282241536
109,SocialFlow,Democrats eye multiple articles of impeachment as some push to go beyond the Ukraine scandal https://t.co/CRchRtJl08 https://t.co/EmcGTXu8bO,,False,Mon Nov 25 22:29:03 +0000 2019,30,1199092663343099905
47,SocialFlow,4 takeaways from impeachment witnesses Fiona Hill and David Holmes https://t.co/B2DaZAszoI https://t.co/gt7n9gVqI8,,False,Fri Nov 22 11:33:05 +0000 2019,16,1197840418840481797
269,SocialFlow,Jenna Bush Hager welcomes a son https://t.co/uLAmf4f3fY https://t.co/5ox1GMIDPy,,False,Mon Aug 05 18:45:07 +0000 2019,28,1158448867999911941
31,SocialFlow,5 things we learned from Marie Yovanovitch's testimony in the impeachment inquiry https://t.co/nlNPsC6Zqm https://t.co/n3KLD7ACrv,,False,Sat Nov 16 00:00:05 +0000 2019,16,1195491695321866241
133,SocialFlow,"Republican state lawmaker criticizes his party for ""enabling white supremacy"" https://t.co/aPkVBMZxOA https://t.co/3xRTcJNlbT",,False,Tue Aug 06 09:14:05 +0000 2019,32,1158667548340211712
30,SocialFlow,The 32 most shocking lines from Donald Trump's Cincinnati campaign rally | Analysis by CNN's Chris Cillizza… https://t.co/eNPND0J4gP,,False,Fri Aug 02 17:11:04 +0000 2019,19,1157338035048108033
30,SocialFlow,"Matt Lieberman, son of former vice presidential nominee, is running for the US Senate seat in Georgia… https://t.co/9eH3eUHRIE",,False,Thu Oct 03 20:00:19 +0000 2019,7,1179848677499777025
97,SocialFlow,"Democrats: President Trump had ""meltdown"" and called Nancy Pelosi a ""third-rate politician"" https://t.co/rIYyRAnCt7 https://t.co/4Mp7QwWdY1",,False,Wed Oct 16 21:02:34 +0000 2019,47,1184575383544520705
8,SocialFlow,Why the 2020 election is already very different | Analysis by CNN's Chris Cillizza  https://t.co/gUy2qQn60K https://t.co/hRAFhr6GoU,,False,Tue Aug 20 00:30:04 +0000 2019,5,1163609108173533196
75,SocialFlow,CNN just released a new poll on the 2020 Democratic field. Follow here for live analysis https://t.co/hfy4deyXfK https://t.co/vxJQDL5c4X,,False,Wed Sep 11 20:20:42 +0000 2019,29,1171881271192104963
36,SocialFlow,"Hate crimes remain at heightened levels, FBI report finds https://t.co/qk3yjO9Keh https://t.co/zQhmpBOo56",,False,Wed Nov 13 22:44:04 +0000 2019,20,1194747787042283521
393,SocialFlow,"Beto O'Rourke calls for President Trump's resignation to ""allow this country to heal"" https://t.co/O8Y619nlEc https://t.co/xknoLKnHZs",,False,Sun Sep 29 10:08:06 +0000 2019,94,1178250089871138821
17,SocialFlow,"Migrant families have sent roughly 135 children across the US-Mexico border alone, US government says… https://t.co/QgVsfafEFP",,False,Tue Nov 26 23:26:07 +0000 2019,6,1199469409917685761
17,SocialFlow,Judge rules terror watchlist violates rights of Americans on it but punts on next step https://t.co/JWdhCv0TIE https://t.co/3B23H3el9o,,False,Sat Sep 07 06:17:06 +0000 2019,12,1170219422834995202
267,SocialFlow,"Joe Biden calls President Trump ""unhinged"" in first new ad of $6 million early-state push https://t.co/4gZx5OrRAd https://t.co/fjUgrogXcm",,False,Sun Oct 06 20:04:03 +0000 2019,54,1180936777940586496
44,SocialFlow,President Trump announces total economic embargo against Venezuela https://t.co/2Mef20IsQA https://t.co/xHYFqNfrmJ,,False,Tue Aug 06 02:13:02 +0000 2019,27,1158561590440013824
64,SocialFlow,House Judiciary Democrats want to investigate President Trump's proposal to hold the 2020 G7 summit at his resort… https://t.co/thCNoUKI5s,,False,Wed Aug 28 23:30:04 +0000 2019,20,1166855499658276865
648,SocialFlow,"Majority of Americans say an impeachment inquiry into President Trump is necessary, a new poll says… https://t.co/lcBkMLh5uv",,False,Sun Sep 29 19:30:08 +0000 2019,174,1178391528689016833
41,SocialFlow,NEW: How two businessmen hustled to profit from access to Rudy Giuliani and the Trump administration… https://t.co/b9Q1owKNSb,,False,Wed Oct 23 22:52:49 +0000 2019,30,1187139844973256704
36,TweetDeck,"Here are the top 10 latest developments on Trump, Ukraine and China https://t.co/MXJ8L5GI1i",,False,Fri Oct 04 05:02:24 +0000 2019,31,1179985097317126144
27,SocialFlow,Ukraine will review probe into gas company linked to Biden's son https://t.co/UjqXk5EAzR https://t.co/qWcPwzpIcS,,False,Fri Oct 04 17:14:04 +0000 2019,18,1180169224746098689
101,SocialFlow,"Fiona Hill, President Trump's former top Russia adviser, wrote the book on Vladimir Putin https://t.co/s7IdqegtG8 https://t.co/Rgn8VXdrVZ",,False,Thu Nov 21 08:34:05 +0000 2019,37,1197432986007932929
45,SocialFlow,Congressional Republicans are mostly silent on President Trump's call for China to investigate Joe Biden… https://t.co/YUdQzz5Emr,,False,Fri Oct 04 23:37:36 +0000 2019,26,1180265746682830850
10,SocialFlow,Ad spending surges as Democratic presidential candidates race to make debate cut https://t.co/vMW9fy7PyC https://t.co/gpOeabagnE,,False,Wed Aug 21 19:03:07 +0000 2019,4,1164251604335378432
917,SocialFlow,NEW: Former Republican Ohio Gov. John Kasich says he's now for impeaching President Trump https://t.co/EiaP279Wz4 https://t.co/En59NF4Gcq,,False,Fri Oct 18 19:45:50 +0000 2019,190,1185280850247716864
667,SocialFlow,Barack Obama says presidents shouldn't watch TV or read social media https://t.co/x9sA0nrBrF https://t.co/p60y8r6fNU,,False,Wed Sep 18 22:29:02 +0000 2019,154,1174450283574910977
294,SocialFlow,"JUST IN: Justice Ruth Bader Ginsburg ""home and doing well"" after hospitalization, the Supreme Court says… https://t.co/zXr2vkgyqb",,False,Sun Nov 24 17:28:11 +0000 2019,53,1198654559113170946
68,SocialFlow,"Trump administration unable to give a reliable count of families separated or reunited in the wake of its ""zero tol… https://t.co/YCo13MQm8j",,False,Fri Nov 29 09:02:06 +0000 2019,70,1200339138593132544
15,SocialFlow,Fed chair meets with President Trump at the White House https://t.co/HPFQFp9k1V https://t.co/ojgNlFdgFU,,False,Mon Nov 18 16:44:04 +0000 2019,9,1196469128514682888
83,SocialFlow,Jake Tapper fact-checks GOP Rep. Jordan on the Ukraine scandal https://t.co/teGlfqpe7q https://t.co/aAi2kfCN4C,,False,Mon Sep 30 20:30:05 +0000 2019,16,1178769001884901386
14,SocialFlow,Marianne Williamson confronts past statements about antidepressants and depression https://t.co/X1jb8AINSq https://t.co/knntwqAuCT,,False,Fri Aug 02 14:56:50 +0000 2019,7,1157304255084138496
25,SocialFlow,Trump administration ends family-based reunification programs for Haitians and Filipino World War II veterans… https://t.co/ln0VBFGe0Y,,False,Sat Aug 03 10:02:10 +0000 2019,29,1157592484740030467
31,SocialFlow,Justice Department asks appeals court to reconsider ruling that President Trump's Twitter blocking violates Constit… https://t.co/8ARTaK8VSm,,False,Fri Aug 23 23:02:06 +0000 2019,28,1165036519859609602
86,SocialFlow,Here's what Barack Obama has been reading this summer https://t.co/bGsy43ETRP https://t.co/vZmQx8e17i,,False,Fri Aug 16 03:30:04 +0000 2019,21,1162204853449289728
23,SocialFlow,Kamala Harris apologizes amid criticism of her response to a questioner's offensive remark about President Trump… https://t.co/xMx65Opfdb,,False,Sat Sep 07 22:45:55 +0000 2019,10,1170468267342929920
117,SocialFlow,Hillary Clinton admits she played a role in Ruth Bader Ginsburg's selection for the Supreme Court… https://t.co/pGj3d0kKkF,,False,Thu Oct 31 22:44:07 +0000 2019,21,1190036756504227843
36,SocialFlow,"Career diplomats testified against President Trump, now what?

Watch The Point with Chris Cillizza on YouTube… https://t.co/neifdyaG95",,False,Sat Nov 23 23:32:09 +0000 2019,14,1198383766575734784
44,SocialFlow,President Trump spends official White House event attacking Democrats and floating a conspiracy… https://t.co/YXEuvmcYNQ,,False,Thu Oct 03 21:00:07 +0000 2019,20,1179863725370744832
194,SocialFlow,Equinox owner's plans to host a Trump fundraiser bring outrage and calls for boycott https://t.co/qvBqdLneFK https://t.co/vEpoOkC8Ue,,False,Wed Aug 07 21:52:22 +0000 2019,101,1159220764148666372
24,SocialFlow,Democratic candidates are warned not to curse at Thursday's debate https://t.co/9XPCPqI62A https://t.co/2EnF3fKoYY,,False,Wed Sep 11 08:00:15 +0000 2019,6,1171694933100650496
25,SocialFlow,Democrats need to start paying attention to Flint again | Analysis https://t.co/OW5wHPpuSp https://t.co/42EnttbW9O,,False,Thu Aug 01 21:45:08 +0000 2019,9,1157044618304905217
80,SocialFlow,Trump's trade war with China is starting to get out of hand https://t.co/1wYdsszdwE https://t.co/Z2RA3jFaGD,,False,Mon Aug 05 18:38:05 +0000 2019,45,1158447098221780997
25,SocialFlow,Corey Lewandowski says he's willing to appear before Judiciary panel https://t.co/mOeKD36T3S https://t.co/dGXYkU3w9V,,False,Sat Aug 17 12:32:04 +0000 2019,12,1162703641154899970
23,SocialFlow,Trump's Cabinet chaos hits the nation's top spies | Analysis https://t.co/KDU3kSh983 https://t.co/tVTOSrjCvu,,False,Mon Aug 12 06:05:03 +0000 2019,15,1160794305667260416
14,SocialFlow,"Watchdog group claims Bill de Blasio used ""shell game"" to exceed campaign-finance limits https://t.co/3zfBLK4stX https://t.co/7WI3wMLTaX",,False,Thu Aug 08 13:55:05 +0000 2019,12,1159463039801991168
58,SocialFlow,North Korea attacks the US in UN speech for “little progress” and increasing tension https://t.co/vaF2MWgbGa https://t.co/gFdjFajzz2,,False,Tue Oct 01 00:35:04 +0000 2019,35,1178830654852784128
103,SocialFlow,"""Queer Eye"" star Jonathan Van Ness endorses Elizabeth Warren for president https://t.co/yUTQE1q5da https://t.co/TqYEWTkash",,False,Wed Sep 25 22:27:48 +0000 2019,7,1176986688058511362
75,SocialFlow,"Kamala Harris says Trump administration's move on green cards part of effort to ""vilify a whole group of people""… https://t.co/HQH5bp7pRK",,False,Mon Aug 12 16:33:25 +0000 2019,26,1160952438855221249
416,SocialFlow,"Lt. Col. Alexander Vindman on the President's ""Never Trumper"" tweet: ""I'd call myself a never partisan""… https://t.co/zRiynXOZLb",,False,Tue Nov 19 17:13:02 +0000 2019,80,1196838808265867264
131,SocialFlow,"Supreme Court denies ""Pharma Bro"" Martin Shkreli's fraud conviction appeal request https://t.co/bGfDDReB3G https://t.co/fTuXrry0oY",,False,Mon Nov 18 20:15:04 +0000 2019,26,1196522227950329856
75,SocialFlow,In this week’s “Inside Politics” forecast: Another Kennedy eyeing the Senate could create a “titanic match” in Mass… https://t.co/jsdkItn3N4,,False,Sun Aug 25 18:10:02 +0000 2019,27,1165687794955640833
115,SocialFlow,Debunking the Trump-backed conspiracy theory on Ukraine election meddling https://t.co/FLYjxr1MQ7 https://t.co/OnGky0Udk2,,False,Sat Nov 23 16:28:04 +0000 2019,73,1198277042212614144
30,SocialFlow,House passes short-term funding bill to avert a government shutdown https://t.co/DcLE8VKIpY https://t.co/7TPJEEIKs5,,False,Wed Nov 20 07:07:05 +0000 2019,14,1197048702394916864
3911,SocialFlow,BREAKING: The House is now investigating whether President Trump lied to special counselor Robert Mueller… https://t.co/sgYjpomrVs,,False,Mon Nov 18 16:30:14 +0000 2019,949,1196465650438475776
17,SocialFlow,Trump administration plans to move forward with DNA collection of migrants https://t.co/0BXhyV1q8z https://t.co/CDttyAc6wt,,False,Wed Oct 02 17:13:57 +0000 2019,18,1179444421684846592
38,SocialFlow,Why it matters that more than 25% of the Texas House GOP is retiring in 2020 | Analysis by CNN's Chris Cillizza… https://t.co/xrJ7kNEqLv,,False,Wed Oct 02 04:00:17 +0000 2019,11,1179244688546639873
242,SocialFlow,"Andrew Yang breaks down in tears at gun safety town hall: ""I have a 6- and 3-year-old boy, and I was imagining...""… https://t.co/ALtH0lx1H1",,False,Sun Aug 11 21:05:06 +0000 2019,51,1160658423454818305
28,SocialFlow,House Republican retirement announcements roll in with the 2020 cycle well underway https://t.co/Sg4TUKivMe https://t.co/enLsbF5A7c,,False,Thu Aug 01 22:29:35 +0000 2019,12,1157055804975013889
9,SocialFlow,"Joe Biden tells supporters to ""go to Joe 30330,"" but... https://t.co/aWLBlG43Il https://t.co/BHWDsUHfU9",,False,Thu Aug 01 21:05:07 +0000 2019,1,1157034547416043521
86,SocialFlow,You should be outraged by what Ken Cuccinelli just said about the Statue of Liberty | Analysis by CNN's Chris Cilli… https://t.co/rgo4D9NLm8,,False,Wed Aug 14 19:04:06 +0000 2019,35,1161715134622064640
41,SocialFlow,Melania Trump set to ring opening bell at NYSE https://t.co/1eQq2JFJQ1 https://t.co/MRql0MBHyA,,False,Wed Sep 18 20:27:08 +0000 2019,9,1174419606552887298
55,SocialFlow,President Trump met with White House lawyers and personal counsel to discuss impeachment investigation strategy… https://t.co/ElUR22ldpM,,False,Sun Sep 29 00:07:06 +0000 2019,28,1178098841742139392
37,SocialFlow,Fact check: Bernie Sanders has made the same false claim about health spending for 10 years https://t.co/Smj9tdXU8e https://t.co/X4xDBGFiPm,,False,Mon Aug 12 11:14:02 +0000 2019,28,1160872061461508097
20,SocialFlow,Democrats want to offer health care to undocumented immigrants. Here's what that means https://t.co/0J4X3XAOeE https://t.co/HJ5mWghIN8,,False,Wed Sep 11 13:51:18 +0000 2019,9,1171783275624521733
93,SocialFlow,Fact check: President Trump makes numerous false claims at his Cincinnati rally https://t.co/JgjmMdodqa https://t.co/PC7hMq4J0J,,False,Sat Aug 03 00:02:07 +0000 2019,60,1157441480329486336
3,SocialFlow,Feds officially dismiss fraud and corruption charges against ex-Rep. Aaron Schock https://t.co/QDxPDNN7Xo https://t.co/r49Er6blqh,,False,Thu Sep 05 21:01:05 +0000 2019,2,1169717107774382081
18,SocialFlow,President Trump laments media coverage and polls ahead of 9/11 commemoration https://t.co/GJCfJ9ZIcn https://t.co/33GQWVwr5E,,False,Wed Sep 11 21:31:07 +0000 2019,8,1171898995247144961
133,SocialFlow,Pete Buttigieg surges to 25% in Iowa and is the clear leader among Democratic candidates in a new CNN/Des Moines Re… https://t.co/iDoBcGvmvH,,False,Sun Nov 17 03:48:03 +0000 2019,36,1195911449044029440
68,SocialFlow,READ: Deputy Assistant Secretary of State George Kent's opening statement https://t.co/V2qjtm5GqC https://t.co/NzanYefitl,,False,Thu Nov 14 02:27:53 +0000 2019,22,1194804112027791360
299,SocialFlow,"Pete Buttigieg knocks President Trump on background checks: The NRA, ""they have him by the ... base""… https://t.co/gCB6u2PI3D",,False,Thu Aug 22 06:00:07 +0000 2019,64,1164416944256294912
55,SocialFlow,Some El Paso victims didn't want to meet President Trump during his visit https://t.co/eNKMZurbGX https://t.co/1UAeXegOPe,,False,Fri Aug 09 08:00:09 +0000 2019,18,1159736106176405504
45,SocialFlow,President Trump did not agree to a G7 aid package for Amazon fires https://t.co/SrlRNss5QN https://t.co/iQJHN8Ojzz,,False,Wed Aug 28 20:45:05 +0000 2019,54,1166813978217111558
100,SocialFlow,Pete Buttigieg surges to 25% in Iowa and is the clear leader among Democratic candidates in a new CNN/Des Moines Re… https://t.co/WgiksPvg9c,,False,Sun Nov 17 17:45:08 +0000 2019,15,1196122109359149057
41,SocialFlow,President Trump met with White House lawyers and personal counsel to discuss impeachment investigation strategy… https://t.co/yhzX9Rpn1b,,False,Sat Sep 28 08:00:11 +0000 2019,23,1177855508113436673
17,SocialFlow,The democratic socialist revolution comes to a crossroads https://t.co/0I3ky8y53N https://t.co/pXAUPkVesq,,False,Tue Aug 06 00:01:08 +0000 2019,9,1158528397015994368
31,SocialFlow,"Attorney General William Barr cites ""failure"" at New York City jail that held Jeffrey Epstein, says ""co-conspirator… https://t.co/XqWBbIEcVz",,False,Mon Aug 12 18:28:50 +0000 2019,12,1160981486184611841
78,SocialFlow,"Hillary Clinton slams President Trump for falsely claiming Google ""manipulated"" millions of 2016 votes… https://t.co/z1SN2VtLmC",,False,Wed Aug 21 06:00:12 +0000 2019,23,1164054575818711041
235,SocialFlow,Donald Trump said the Ukraine transcript proves the whistleblower isn't credible. The exact opposite is true | Anal… https://t.co/gtXpawyrdh,,False,Wed Oct 02 19:35:10 +0000 2019,98,1179479959481602051
127,SocialFlow,"""'Truly heartbreaking:"" Beto O'Rourke to return to his hometown of El Paso, Texas after a deadly shooting… https://t.co/xZkR4MVXQv",,False,Sat Aug 03 22:02:05 +0000 2019,30,1157773660184334341
149,SocialFlow,"Exclusive: Giuliani associate Lev Parnas said that after a private meeting in the White House, he was on a ""secret… https://t.co/dMdZdxgkSC",,False,Sun Nov 17 11:31:02 +0000 2019,74,1196027965433417728
49,SocialFlow,CNN Poll: Joe Biden leads nationally as Pete Buttigieg rises https://t.co/kqOvxC4dUk https://t.co/oCZ9gKzNhD,,False,Thu Nov 28 02:24:03 +0000 2019,8,1199876578748063749
2314,SocialFlow,"The robots are coming for your job, too https://t.co/J0dt82dV0r https://t.co/d47eSfipLc",,False,Sat Aug 24 16:29:04 +0000 2019,538,1165299997925085184
68,SocialFlow,Former FBI lawyer under investigation after allegedly altering document in 2016 Russia probe https://t.co/4rBZCjm5tZ https://t.co/MlGYsGyM4Z,,False,Fri Nov 22 02:31:03 +0000 2019,34,1197704012709203969
54,SocialFlow,"President Trump has run over 2,000 Facebook ads warning of ""invasion"" https://t.co/NWlM2PPTFD https://t.co/reXzT2ZuVm",,False,Wed Aug 07 10:00:07 +0000 2019,52,1159041523922722818
45,SocialFlow,A quick timeline of Trump-Ukraine events that led to impeachment hearings https://t.co/PxUYeDYUIm https://t.co/Q5CkzFed89,,False,Wed Nov 13 20:44:38 +0000 2019,20,1194717731540606978
353,Twitter Media Studio,"Andrew Yang: ""When I told my wife I was running for President, you know the first question she asked me? What are w… https://t.co/S40aRAgkCr",,False,Thu Aug 01 01:01:01 +0000 2019,94,1156731526748475393
437,SocialFlow,"Amy Klobuchar: If you think a woman can't beat President Trump, ""Nancy Pelosi does it every single day"" #DemDeabte… https://t.co/oMdKlKMRfl",,False,Thu Nov 21 04:15:36 +0000 2019,78,1197367935146373120
37,SocialFlow,"Julián Castro says President Trump intends to create ""a nation in his own image"" through his administration's new i… https://t.co/SiOtFYlP6r",,False,Thu Aug 15 13:02:08 +0000 2019,24,1161986429356072961
38,SocialFlow,President Trump issues a proclamation to deny visas to immigrants who can't pay for health care… https://t.co/EkPWmB4SUk,,False,Sat Oct 05 19:00:18 +0000 2019,12,1180558346966966272
8,SocialFlow,President Trump's California trip marked by pair of clashes https://t.co/E7Er3feJEk https://t.co/xz4c7uesv1,,False,Tue Sep 17 22:30:03 +0000 2019,5,1174088153080184833
117,SocialFlow,"President Trump on Cokie Roberts' death: ""She never treated me nicely. But I would like to wish her family well""… https://t.co/GLJaZVsxnv",,False,Tue Sep 17 23:40:01 +0000 2019,53,1174105759052906497
20,SocialFlow,US halts import of goods suspected to have been made with forced labor https://t.co/27ugZlIFSs https://t.co/YxjvmquKbC,,False,Thu Oct 03 11:12:06 +0000 2019,8,1179715744520708096
20,SocialFlow,Texas' biggest metro areas may tip America's balance of power in the years ahead | Analysis https://t.co/E7lfO94IEk https://t.co/jXIv9ayb2k,,False,Tue Aug 13 18:13:05 +0000 2019,9,1161339909967400961
138,SocialFlow,Taylor Swift calls out White House during VMAs acceptance speech https://t.co/4JNUlMciSB https://t.co/V9tKNnwg8s,,False,Tue Aug 27 14:28:49 +0000 2019,32,1166356900490993674
63,SocialFlow,Beto O'Rourke rolls out new plan to protect workers' rights https://t.co/lowDhhiTfH https://t.co/btubi4IOmH,,False,Fri Aug 23 12:30:07 +0000 2019,14,1164877478214721538
41,SocialFlow,"Rudy Giuliani’s Ukraine meltdown

Watch The Point with Chris Cillizza on YouTube https://t.co/HEulfudBCX https://t.co/UQ7W1ZxBAq",,False,Wed Oct 02 02:30:06 +0000 2019,16,1179221991250944011
54,SocialFlow,"Fact check: Trump falsely claims Texas ""made a fortune"" on Hurricane Harvey https://t.co/WFqJIcVoio https://t.co/9z86KbrMci",,False,Fri Oct 18 21:13:01 +0000 2019,51,1185302791381803008
34,SocialFlow,Cory Booker announces $6 million third-quarter haul after fundraising push https://t.co/HDUYxTsiUf https://t.co/7ydHvi03UP,,False,Wed Oct 02 05:00:12 +0000 2019,7,1179259764196483072
23,SocialFlow,Judicial conduct panel dismisses ethics complaints against Justice Brett Kavanaugh https://t.co/k1T547E9BD https://t.co/TA34xssFUP,,False,Fri Aug 02 16:41:06 +0000 2019,16,1157330492754145280
20,SocialFlow,Boeing CEO to land in Congress' hot seat https://t.co/En0tNHjaxT https://t.co/ucVVhcqnMB,,False,Mon Oct 28 22:15:56 +0000 2019,5,1188942499513098240
5,SocialFlow,"The US economy added 164,000 jobs in July. The unemployment rate remained at 3.7% https://t.co/CzmhQWn2qH https://t.co/OKBTqBDrxr",,False,Fri Aug 02 16:00:04 +0000 2019,1,1157320167761821696
57,SocialFlow,"Former US special envoy to Ukraine: President Trump said Ukraine ""`tried to take me down'"" https://t.co/iLR2zYPNOl https://t.co/ODb2xvp8hT",,False,Sat Oct 05 13:31:06 +0000 2019,36,1180475500726247425
106,Twitter Media Studio,"Joe Biden: ""Obamacare is working. The way to build this and get to it immediately is to build on Obamacare""… https://t.co/scIt1RQLjB",,False,Thu Aug 01 00:47:10 +0000 2019,33,1156728042196275200
49,SocialFlow,Top Republican senator says President Trump needs to “step up” in the gun debate https://t.co/GIBr46uzEx https://t.co/U3KD4amjeg,,False,Sun Sep 08 21:30:07 +0000 2019,16,1170811578490527750
501,TweetDeck,"Dayton Mayor Nan Whaley said she was ""disappointed"" with Trump's remarks following the mass shootings: ""I think the… https://t.co/rKMPhZA6Vl",,False,Tue Aug 06 17:11:13 +0000 2019,110,1158787624200495106
37,SocialFlow,"Joe Biden's campaign says he misspoke when he said ""poor kids"" are just as bright as ""white kids""… https://t.co/OBMLYSWlmS",,False,Sat Aug 10 21:00:10 +0000 2019,9,1160294792426860544
145,TweetDeck,"President Trump condemns the deadly shooting in El Paso, Texas, as a ""hateful act"" and an ""act of cowardice""… https://t.co/PmrX2Sjp4N",,False,Sun Aug 04 03:50:01 +0000 2019,56,1157861220575272960
470,SocialFlow,Former top Russia adviser to reject GOP claim that Ukraine meddled in US politics https://t.co/Ey722yGqaD https://t.co/XI6nA4fk4l,,False,Thu Nov 21 12:14:03 +0000 2019,117,1197488341832421377
25,SocialFlow,Here's who is scheduled to be deposed in the impeachment inquiry this week https://t.co/3nwFdUAvt1 https://t.co/PgHPaRXL3k,,False,Mon Oct 21 19:26:48 +0000 2019,6,1186363224414920704
30,SocialFlow,Elizabeth Warren is rising. But Joe Biden keeps leading on electability https://t.co/eZLivqbNgR https://t.co/A9xdWvrnwy,,False,Fri Aug 09 11:30:04 +0000 2019,14,1159788934647431170
23,SocialFlow,Steve King just keeps saying crazy stuff. So... | Analysis by CNN's Chris Cillizza https://t.co/7NfG3tjvHa https://t.co/77jzMdMrV9,,False,Wed Aug 14 21:20:07 +0000 2019,6,1161749364068499462
23,SocialFlow,Treasury Secretary Steven Mnuchin appears to surprise President Trump about a request to cancel a China visit to US… https://t.co/2V0S180tEw,,False,Mon Sep 23 23:32:07 +0000 2019,27,1176278096548376577
28,SocialFlow,Mexico still isn't paying for the wall. But here's where the money is coming from. https://t.co/6wPdhvrA3O https://t.co/4w4rr2lPNV,,False,Mon Sep 09 20:30:04 +0000 2019,19,1171158852311670785
1654,TweetDeck,"Dayton's mayor reacts to an Ohio lawmaker blaming the shooting on Obama, ""fatherlessness"" and ""drag queen advocates… https://t.co/7piitCwyIg",,False,Tue Aug 06 17:20:00 +0000 2019,364,1158789833394802689
138,SocialFlow,Russian President Vladimir Putin jokes that his country will meddle in the 2020 US elections https://t.co/x6BHPnBZBI https://t.co/FNt1eLuMAP,,False,Wed Oct 02 23:05:08 +0000 2019,95,1179532797985333255
9,SocialFlow,The 5 biggest 2020 stories to watch this week | Analysis by CNN's Chris Cillizza https://t.co/bU4gc1RvkQ https://t.co/rwZiRjUEDJ,,False,Mon Nov 18 01:30:09 +0000 2019,2,1196239134093914113
302,SocialFlow,Judge says the impeachment inquiry is legal and justifies disclosing Mueller grand jury material… https://t.co/uX6dfJsEv7,,False,Fri Oct 25 21:19:40 +0000 2019,86,1187841179456589829
596,SocialFlow,Ohio farmer Christopher Gibbs is weighing an independent run to unseat Republican Rep. Jim Jordan… https://t.co/lyP0ERaAxj,,False,Tue Nov 26 19:36:07 +0000 2019,129,1199411532486074370
84,SocialFlow,John Legend held a surprise concert in Dayton a week after mass shooting https://t.co/zZVU8yc6t6 https://t.co/l880mpcrTj,,False,Tue Aug 13 20:40:03 +0000 2019,16,1161376894702559233
17,SocialFlow,"The US government has issued a new warning of Iranian threats to commercial shipping, saying that some ships have r… https://t.co/2BwlmXIt8t",,False,Wed Aug 07 23:40:10 +0000 2019,10,1159247893494149120
293,TweetDeck,"Rep. Jackie Speier on President Trump’s letter to Turkish President: ""This is not a TV show, this is not a reality… https://t.co/54ao2vzAUO",,False,Wed Oct 16 22:25:55 +0000 2019,113,1184596359690752001
16,SocialFlow,Ben Carson to visit California next week to address homelessness https://t.co/Fi6jdyiPi5 https://t.co/Q9MD6q61c8,,False,Sat Sep 14 20:00:09 +0000 2019,9,1172963264004857856
30,SocialFlow,"President Trump honors actor Jon Voight, Grammy winner Alison Krauss, author James Patterson and others with Nation… https://t.co/FcUux1zhF7",,False,Thu Nov 21 22:17:06 +0000 2019,12,1197640101855150082
97,SocialFlow,"House Republican Conference Chair Liz Cheney calls the attacks on White House Ukraine expert's patriotism ""shameful… https://t.co/gfLwl1OUxJ",,False,Tue Oct 29 20:38:08 +0000 2019,27,1189280276238753794
56,SocialFlow,"Exclusive: The US extracted one of its top spies from Russia in 2017, worried about exposure and Trump’s handling o… https://t.co/3jTiEVJqu6",,False,Mon Sep 09 18:19:05 +0000 2019,27,1171125890346049536
33,SocialFlow,What the first public impeachment hearing tells us about the path forward | Analysis https://t.co/c8BtflMxyO https://t.co/w0CNPhzr9Z,,False,Wed Nov 13 23:42:02 +0000 2019,9,1194762374739312640
131,SocialFlow,"""I want a trial,"" President Trump said on Fox News, if the House votes to impeach him https://t.co/cNiWRv8kRH https://t.co/7Z1w6SYqbt",,False,Sat Nov 23 02:38:04 +0000 2019,47,1198068165865017344
20,SocialFlow,President Trump to visit El Paso and Dayton following shootings https://t.co/8sQAgyA0D8 https://t.co/FNT7ylFSn2,,False,Tue Aug 06 01:05:07 +0000 2019,6,1158544498038923264
8,SocialFlow,FBI investigating if attempted 2018 voting app hack was linked to Michigan college course https://t.co/AortOfv10S https://t.co/VlGHHLCHVB,,False,Fri Oct 04 21:37:51 +0000 2019,5,1180235610012966918
78,SocialFlow,"Chicago mayor slams Ivanka Trump for ""misleading"" tweets about the city's recent gun violence… https://t.co/9b38pkHJsH",,False,Thu Aug 08 05:01:06 +0000 2019,25,1159328658764500994
90,SocialFlow,"Americans are becoming more likely to say diversity enhances culture, according to a new CNN poll… https://t.co/UabeBJghqM",,False,Sat Oct 05 15:30:08 +0000 2019,25,1180505456223145984
42,SocialFlow,"Justice Department watchdog opening investigation into Epstein's death, Attorney General William Barr says… https://t.co/pbv1y5QZLM",,False,Sat Aug 10 19:01:38 +0000 2019,17,1160264960984920064
